CUL	LATITUDE	LONGITUDE	NAME
73002	35.4670346	23.7998679	ΒΟΥΚΟΛΙΕΣ
73003	35.4511208	24.1697218	ΚΑΛΥΒΕΣ
73004	35.3274474	23.7415942	ΚΑΝΤΑΝΟΣ
73005	35.4542693	23.9115673	ΑΛΙΚΙΑΝΟΣ
73006	35.5374671	23.7813889	ΚΟΛΥΜΒΑΡΙ
73007	35.3750852	24.2012676	ΒΡΥΣΕΣ
73008	35.4077376	24.1969073	ΒΑΜΟΣ
73009	35.2891351	23.7823986	ΡΟΔΟΒΑΝΙ
73010	35.4308867	23.6774459	ΤΟΠΟΛΙΑ
73011	35.2015175	24.1380312	ΧΩΡΑ ΣΦΑΚΙΩΝ
73012	35.3595339	23.5954227	ΒΑΘΗ ΧΑΝΙΩΝ
73013	35.2911589	24.1763519	ΑΣΚΥΦΟΣ
73014	35.5078674	23.8941657	ΠΛΑΤΑΝΙΑ
73100	35.5138298	24.0180367	ΧΑΝΙΑ
73131	35.512272	24.0039591	ΧΑΝΙΑ
73132	35.5169936	24.0241223	ΧΑΝΙΑ
73133	35.5167968	24.0416508	ΧΑΝΙΑ
73134	35.5079351	24.0247558	ΧΑΝΙΑ
73135	35.5115215	24.0188242	ΧΑΝΙΑ
73136	35.5119909	24.014972	ΧΑΝΙΑ
73200	35.4874818	24.0742105	ΣΟΥΔΑ
73300	35.4829528	24.0130197	ΜΟΥΡΝΙΕΣ
73400	35.4945873	23.6537459	ΚΙΣΣΑΜΟΣ
74000	35.1995381	24.4027816	ΜΥΡΘΙΟΣ
74051	35.2896605	24.8844831	ΑΝΩΓΕΙΑ
74052	35.3688295	24.7033422	ΠΕΡΑΜΑ ΡΕΘΥΜΝΗΣ
74053	35.2188059	24.5357817	ΣΠΗΛΙ
74054	35.3439756	24.7884303	ΓΑΡΑΖΟ
74055	35.3292328	24.3359662	ΕΠΙΣΚΟΠΗ ΡΕΘΥΜΝΗΣ
74056	35.0962722	24.6883687	ΑΓΙΑ ΓΑΛΗΝΗ
74057	35.4181826	24.6908006	ΠΑΝΟΡΜΟΣ ΡΕΘΥΜΝΗΣ
74058	35.2876418	24.3734879	ΡΟΥΣΤΙΚΑ
74059	35.1096654	24.7599531	ΑΠΟΔΟΥΛΟΥ
74060	35.1995381	24.4027816	ΜΥΡΘΙΟΣ
74061	35.2268843	24.6508664	ΑΜΑΡΙ
74062	35.2094697	24.7022511	ΒΙΖΑΡΙ
74100	35.3643615	24.4821552	ΡΕΘΥΜΝΟ
80100	35.881144	23.2885249	ΚΥΘΗΡΑ ΑΝΤΙΚΥΘΗΡΑ
80200	36.25	23	ΚΥΘΗΡΑ
81100	39.1067382	26.5572747	ΜΥΤΙΛΗΝΗ
81101	39.0820946	26.3724138	ΑΓΙΑΣΟΣ
81102	39.248085	26.2713609	ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ ΛΕΣΒΟ
81103	39.2340052	25.9801289	ΑΝΤΙΣΣΑ
81104	39.3102672	26.336254	ΜΑΝΤΑΜΑΔΟΣ
81105	39.1704792	25.9341525	ΕΡΕΣΟΣ
81106	39.0390133	26.4565448	ΠΑΠΠΑΔΟΣ
81107	39.233118	26.2072301	ΚΑΛΛΟΝΗ
81108	39.367146	26.1751462	ΜΗΘΥΜΝΑ
81109	39.3277944	26.175283	ΠΕΤΡΑ
81110	39.2251633	26.04836	ΒΑΤΟΥΣΑ
81111	39.0430748	26.5045429	ΠΕΡΑΜΑ
81112	39.211424	25.8525479	ΣΙΓΡΙΟ
81113	37.1573835	21.5855686	ΦΙΛΙΑ
81200	38.97513	26.3684411	ΠΛΩΜΑΡΙ
81300	39.079097	26.1805543	ΠΟΛΙΧΝΙΤΟΣ
81400	39.875265	25.063448	ΜΥΡΙΝΑ
81401	39.8743467	25.2690527	ΜΟΥΔΡΟΣ
81500	39.5394875	24.9886687	ΑΓΙΟΣ ΕΥΣΤΡΑΤΙΟΣ
82100	38.3709813	26.1363457	ΧΙΟΣ
82101	38.5154349	26.2204921	ΟΙΝΟΥΣΣΕΣ
82102	38.2336689	26.0461716	ΚΑΛΑΜΩΤΗ
82103	38.4834047	25.9266574	ΒΟΛΙΣΣΟΣ
82104	38.541705	25.5625764	ΨΑΡΑ
82200	38.413693	26.1323564	ΒΡΟΝΤΑΔΟΣ
82300	38.5288989	26.0921367	ΚΑΡΔΑΜΥΛΑ
83100	37.7559533	26.9761997	ΣΑΜΟΣ
83101	37.7272485	26.906704	ΜΥΤΙΛΗΝΙΟΙ
83102	37.7272804	26.6892471	ΜΑΡΑΘΟΚΑΜΠΟΣ
83103	37.6899431	26.9426018	ΠΥΘΑΓΟΡΕΙΟ
83104	37.7089217	26.8033222	ΠΥΡΓΟΣ ΣΑΜΟΥ
83200	37.7920861	26.7049	ΚΑΡΛΟΒΑΣΙ
83300	37.6162112	26.2954532	ΑΓΙΟΣ ΚΗΡΥΚΟΣ
83301	37.6227034	26.061596	ΡΑΧΕΣ
83302	37.6315616	26.1777245	ΕΥΔΗΛΟΣ
83400	37.5769503	26.4820926	ΦΟΥΡΝΟΙ
84001	36.7233028	25.2822782	ΙΟΣ
84002	37.60758	24.3103718	ΚΕΑ ΤΖΙΑ
84003	36.9679573	24.7024179	ΣΙΦΝΟΣ
84004	36.7929382	24.5747321	ΚΙΜΩΛΟΣ
84005	37.1558094	24.5059171	ΣΕΡΙΦΟΣ
84006	37.4123246	24.4308039	ΚΥΘΝΟΣ
84007	37.0403398	25.0814153	ΑΝΤΙΠΑΡΟΣ
84008	36.8400184	25.8876641	ΑΜΟΡΓΟΣ
84009	36.3514465	25.76803	ΑΝΑΦΗ
84010	36.6966848	25.1197219	ΣΙΚΙΝΟΣ
84011	36.6287384	24.9206651	ΦΟΛΕΓΑΝΔΡΟΣ
84100	37.439611	24.8880925	ΣΥΡΟΣ
84200	37.5393136	25.1598231	ΤΗΝΟΣ
84201	37.6406374	25.0407908	ΠΑΝΟΡΜΟΣ ΤΗΝΟΥ
84300	37.1021029	25.376114	ΝΑΞΟΣ
84301	37.4255841	23.120504	ΚΟΡΩΝΙΔΑ
84302	37.0632999	25.4822206	ΧΑΛΚΕΙΟ
84400	37.0856432	25.1488318	ΠΑΡΟΣ
84401	37.1235743	25.238722	ΝΑΟΥΣΑ ΠΑΡΟΥ
84500	37.8380382	24.9391268	ΑΝΔΡΟΣ
84501	37.8844458	24.7370121	ΓΑΥΡΙΟ
84502	38.0094706	23.7331367	ΚΟΡΘΙΟ
84600	37.4467185	25.3288623	ΜΥΚΟΝΟΣ
84700	36.3931562	25.4615092	ΘΗΡΑ
84701	36.3810831	25.4424456	ΠΥΡΓΟΣ ΚΑΛΛΙΣΤ.ΘΗΡΑΣ
84702	36.4618199	25.3753101	ΟΙΑ
84703	36.3563415	25.4420181	ΕΜΠΟΡΕΙΟΝ
84800	36.6914464	24.3935655	ΜΗΛΟΣ
84801	36.7252955	24.4447587	ΑΔΑΜΑΣ
85001	37.2953169	26.7685803	ΛΕΙΨΟΙ
85002	36.4800719	27.2896553	ΤΗΛΟΣ
85100	36.4349631	28.2174829	ΡΟΔΟΣ
85101	36.4126577	28.1554071	ΙΑΛΥΣΟΣ
85102	36.2145292	28.116926	ΑΡΧΑΓΓΕΛΟΣ
85103	36.2944144	28.1620173	ΑΦΑΝΤΟΥ
85104	36.4104187	28.1198084	ΚΡΕΜΑΣΤΗ
85105	36.3354943	28.1757705	ΚΑΛΥΘΙΕΣ
85106	36.3993436	28.0832361	ΠΑΡΑΔΕΙΣΙ
85107	36.0918486	28.0856654	ΛΙΝΔΟΣ
85108	36.2490332	27.8307934	ΚΡΗΤΗΝΙΑ
85109	36.0236145	27.9232631	ΓΕΝΝΑΔΙ
85110	36.2222849	27.6118994	ΧΑΛΚΗ
85111	36.1495227	29.5934415	ΚΑΣΤΕΛΛΟΡΙΖΟ
85200	36.9522824	26.9807653	ΚΑΛΥΜΝΟΣ
85300	36.8925871	27.2877926	ΚΩΣ
85301	36.7445146	26.9591755	ΚΕΦΑΛΟΣ ΚΩ
85302	36.8092579	27.0981016	ΑΝΤΙΜΑΧΕΙΑ
85303	36.5900619	27.1676269	ΝΙΣΥΡΟΣ
85400	37.1409141	26.8488427	ΛΕΡΟΣ
85401	37.1359936	26.8414621	ΛΑΚΚΙ ΛΕΡΟΥ
85500	37.3093015	26.5466911	ΠΑΤΜΟΣ
85600	36.6156541	27.8359617	ΣΥΜΗ
85700	35.5065632	27.2123511	ΚΑΡΠΑΘΟΣ
85800	35.401053	26.9263671	ΚΑΣΟΣ
85900	36.5489003	26.3524437	ΑΣΤΥΠΑΛΑΙΑ
90000	37.9124909	23.9012203	ΑΕΡΟΔΡΟΜΙΟ ΛΕΩΦΟΡΟ ΒΕΝΙΖΕΛΟΥ
90002	47.9148184	-122.2351332	INTERCITY
90003	47.9148184	-122.2351332	INTERCITY
84503	36.8516125	25.3018402	Κυκλάδες
55103	40.6400629	22.9444191	Θεσσαλονίκη
55510	40.6400629	22.9444191	Θεσσαλονίκη Προάστια
41000	39.6390224	22.4191254	Λάρισα
19019	40.9748618	24.7055291	Ανατολικά Προάστια
19017	40.9748618	24.7055291	Ανατολικά Προάστια
55102	40.6400629	22.9444191	Θεσσαλονίκη Προάστια
21000	37.6525404	22.858217	Αργολίδα
10173	37.9886057	23.7030664	Κέντρο Αθήνα
18446	37.9325109	23.6877871	Πειραιάς Κέντρο
54210	40.6093105	22.953029	Θεσσαλονίκη Κέντρο
54110	40.6093105	22.953029	Θεσσαλονίκη Κέντρο
16610	37.8650426	23.7550447	Γλυφάδα Νότια Προάστια
55110	40.6400629	22.9444191	Θεσσαλονίκη Προάστια
25000	38.1158729	21.9522491	Αχαϊα
55501	40.6400629	22.9444191	Θεσσαλονίκη Προάστια
71002	38.0602	23.7730194	Ηράκλειο Κρήτης
17655	37.8650426	23.7550447	Γλυφάδα Νότια Προάστια
73000	35.5138298	24.0180367	Χανιά Κρήτης
15374	40.9748618	24.7055291	Ανατολικά Προάστια
67150	41.1300361	24.8864902	Ξάνθη
58000	40.7632436	22.5260527	Πέλλα
13345	40.4883005	21.7104633	Δυτικά Προάστια
