CUL	LONGITUDE	LATITUDE	NAME
9004	19.5138054	40.8864742	Zyra Postare Remas
9005	19.7523702	40.8587556	Zyra Postare Allkaj
9006	19.70593256	40.86040805	Zyra Postare Krutje
9007	19.6048673	40.8254518	Zyra Postare Kolonje
9008	19.74083	40.9275	Zyra Postare Karbunare e Madhe
9009	19.790414	40.9746524	Zyra Postare Hysgjokaj
9010	19.67136602	41.02167855	Zyra Postare Dushk
9011	19.582251	40.952716	Zyra Postare Grabijan
9012	19.9350131	40.1716881	Zyra Postare Golem
9013	19.783413	40.870796	Zyra Postare Fiershegan
9014	19.5874736	40.8874261	Zyra Postare Gradishte
9015	19.6157407	41.0399551	Zyra Postare Terbuf
9016	19.6484904	40.8135377	Zyra Postare Bubullime
9017	19.7756136	40.9968041	Zyra Postare Ballagat
9018	19.56833	40.68056	Zyra Postare Pluk
9019	19.6359133	40.8589579	Zyra Postare Gorre
9020	19.74611	40.90056	Zyra Postare Kashte Bardhe
9021	19.6350673	40.8935019	Zyra Postare Kemishtaj
9022	19.533122	40.9956207	Zyra Postare Divjake
9301	19.5431672	40.7657878	Zyra Postare Fier Qender
9302	19.5582079	40.7251118	Zyra Postare Fier 1
9303	19.5582079	40.7251118	Zyra Postare Fier 2
9304	19.5582079	40.7251118	Zyra Postare Fier 3
9305	19.5582079	40.7251118	Zyra Postare Fier 4
9306	19.7046746	40.7378742	Zyra Postare Roskovec
9307	19.6159921	40.6843228	Zyra Postare Patos
9308	19.7358528	40.6013728	Zyra Postare Ballsh
9309	19.494314	40.745046	Zyra Postare Deremenas
9310	19.554253	40.8333293	Zyra Postare Libofshe
9311	19.619923	40.6000415	Zyra Postare Cakran
9312	19.6992499	40.6756962	Zyra Postare Ruzhdie
9313	19.52161441	40.62222975	Zyra Postare Frakull
9314	19.4894571	40.6758253	Zyra Postare Levan
9315	19.6878377	40.7266025	Zyra Postare Kuman
9316	19.7555786	40.7189773	Zyra Postare Kurjan
9317	19.651974	40.709934	Zyra Postare Zharez
9318	19.5780721	40.6996714	Zyra Postare Portez
9319	19.72180524	40.7725127	Zyra Postare Strum
9320	19.4214678	42.315734	Zyra Postare Suk
9321	19.7897408	40.6758415	Zyra Postare Ngjeqar
9322	19.56568	40.733707	Zyra Postare Fier-Ferme
9323	19.4208117	40.7305146	Zyra Postare Povelce
9324	19.5895077	40.6263722	Zyra Postare Kreshpan
9325	19.5976555	40.5903623	Zyra Postare Buzemadh
9326	19.6560429	40.7756414	Zyra Postare Seman
9327	20.093166	41.32832	Zyra Postare Verri
9328	19.83679046	40.507016	Zyra Postare Fratar
9329	19.7676025	40.4735959	Zyra Postare Kute
9330	19.8115022	40.5971123	Zyra Postare Aranitas
9331	19.7892382	40.5649249	Zyra Postare Greshice
9332	19.739549	40.5627017	Zyra Postare Hekal
9333	19.6308209	40.6925788	Zyra Postare Dukas
9334	19.7962679	40.646106	Zyra Postare Ngracan
