CUL	LONGITUDE	LATITUDE	NAME
77247	17.8060326	43.2757122	Jasenica
77241	16.0904626	44.9790882	Jezerski
77204	19.0253017	44.3194938	Kamenica
79280	16.7752127	44.5333028	Ključ
77249	16.0268528	45.0116769	Konjoder
79284	16.7429513	44.5960852	Krasulje
77253	16.2255311	44.6876805	Krnjeuša
77206	16.0886124	44.5626583	Kulen Vakuf
79267	16.4310366	44.7461652	Lušci Palanka
77235	15.8564897	45.1321948	Mala Kladuša
77258	16.4156108	44.476087	Oštrelj
77228	17.1854826	43.6883362	Ostrožac
77244	19.3113637	44.7182279	Otoka
77273	16.305487	44.2453042	Peći
77227	15.8950574	45.0544865	Pećigrad
77248	16.0845095	44.9404865	Pištaline
77232	15.8611354	45.1794368	Podzvizd
77209	15.880711	44.8528543	Pokoj
77215	15.9541097	44.765354	Ripač
79285	16.6271573	44.6232627	Sanica Gornja
79260	16.6656827	44.7651882	Sanski Most
79283	16.9335498	44.5222149	Sitnica
79268	16.605865	44.8291443	Stari Majdan
77224	16.0204334	44.9422428	Stijena
77223	15.7842652	45.0591921	Šturlić
77234	15.8574447	45.1009431	Šumatac
77233	15.9297397	45.0845465	Todorovo
79265	16.7321825	44.7017426	Tomina
77225	15.7842133	44.9753921	Tržačka Raštela
77243	16.018905	45.090317	Varoška Rije
77207	18.0003428	44.9122085	Velika Gata
77230	15.8070634	45.1854105	Velika Kladuša
77231	15.9536501	45.1627966	Vrnograč
77203	15.8335785	44.8901059	Vrsta
77254	19.0550882	44.1774627	Vrtoče
77236	18.6630822	44.6373034	Zborište
88243	17.3942986	43.4603987	Bročanac
88343	17.4895132	43.3478849	Donji Mamići
88344	17.3246873	43.359454	Drinovci
88342	17.5154422	43.3565474	Dužice
88340	17.4146691	43.3723392	Grude
88224	17.6499482	43.3298381	Jare
88324	18.033044	43.5734106	Klobuk
88226	17.4858427	43.3900351	Kočerin
88320	17.540558	43.1904758	Ljubuški
88223	17.7152132	43.3035652	Ljuti Dolac
88240	17.32383438	43.48583965	Posušje
88325	17.5465679	43.2210036	Radišići
88245	17.4272283	43.5501142	Rakitno
88347	17.1196415	44.908069	Ružići
88220	17.5929153	43.3831944	Široki Brijeg
